;doc_title;entry_type_num;reg_sent;sim_sent;ter;reg_label_count;sim_label_count;reg_labels;sim_labels;pov_change;verb_tense_change;passive_active_sub;reg_prox_used;sim_prox_used;simple_synonym;word2phrase;phrase2word;phrase2phrase;source_used;target_used;deleting_info;removal;summarization;percent_deleted_unused;token_length_ratio;is_adding;examples;explanations;percent_added_unused;pron_explicitation;number_moved_words_ooo;num_svo_ooo;sentence_split;nbchars_ratio;reg_nbchars;sim_nbchars;levsim;wordrank_ratio;reg_wordrank;sim_wordrank;deptree_depth_ratio;deptree_type;reg_depth;sim_depth
279;intro disability unite;1.0;But the ADA isn't enough.;But, the ADA is not enough.;0.2857142857142857;{'R': 2, 'C': 5};{'C': 7, 'A': 1};['R', 'C', 'C', 'C', 'R', 'C', 'C'];['C', 'A', 'C', 'C', 'C', 'C', 'C', 'C'];0;0;0;[];[];0;0;0;0;[];[];0;0;0;0.0;0.875;0;0;0;0.0;0.0;[];0.0;0;0.9545454545454546;21;22;3.0;0.980410061798954;-7.300323247950001;-7.157310366675;1.0;1;[2];[2]
280;intro disability unite;1.0;Disability artistry leads us away from thinking about access as a series of regulations, to imagining access as a series of practices.;Disability art helps us think about accessibility and imagine how accessibility really works.;0.8333333333333334;{'C': 3, 'R': 7, 'D': 14};{'C': 10, 'A': 4};['C', 'R', 'R', 'R', 'D', 'D', 'R', 'C', 'R', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'R', 'R', 'D', 'D', 'D', 'D', 'D', 'C'];['C', 'C', 'C', 'C', 'C', 'C', 'C', 'A', 'C', 'A', 'C', 'A', 'A', 'C'];0;2;0;[6, 16];[4, 8];8;0;0;0;[0, 1, 2, 8, 13, 16, 17, 22];[];1;0;0;0.7916666666666666;1.7142857142857142;0;0;0;0.14285714285714285;;[];0.0;0;1.3950617283950617;113;81;74.0;0.9785944826747336;-9.7304284573;-9.522143602375;2.6666666666666665;1;[8];[3]
281;intro disability unite;1.0;This is our future, and it begins now.;This is our future, and our future begins now.;0.2;{'C': 9, 'D': 1};{'C': 9, 'A': 2};['C', 'C', 'C', 'C', 'C', 'C', 'D', 'C', 'C', 'C'];['C', 'C', 'C', 'C', 'C', 'C', 'A', 'A', 'C', 'C', 'C'];1;0;0;[];[];2;0;0;0;[3, 7];[];0;0;0;0.0;0.9090909090909091;0;0;0;0.18181818181818182;-1.0;[];0.0;0;0.8157894736842105;31;38;9.0;1.123634501769081;-7.2743732929;-8.17373681065;0.6666666666666666;1;[2];[3]
282;intro maranda LC HLD;1.0;Hi, my name is Miranda Hoffner.;Hi, my name is Miranda Hoffner.;0.0;{'C': 8};{'C': 8};['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C'];['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C'];0;0;0;[];[];0;0;0;0;[];[];0;0;0;0.0;1.0;0;0;0;0.0;0.0;[];0.0;0;1.0;26;26;0.0;1.0;-10.96239352225;-10.96239352225;1.0;1;[2];[2]
283;intro maranda LC HLD;1.0;I'm the assistant director of accessibility at Lincoln Center for the Performing Arts.;I am the assistant director of accessibility at Lincoln Center for the Performing Arts.;0.0666666666666666;{'C': 14, 'R': 1};{'C': 15};['C', 'R', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C'];['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C'];0;0;0;[];[];2;0;0;0;[3, 6];[];0;0;0;0.0;1.0;0;0;0;0.0;0.0;[the];0.0;0;1.0;74;74;2.0;1.0;-12.109251976;-12.109251976;1.0;1;[6];[6]
284;intro maranda LC HLD;1.0;I'm so delighted to share with you two pieces that we commissioned as part of our ADA in the Arts series.;I am so happy to share with you two shows that were made as part of a series called ADA in the Arts.;0.3478260869565217;{'C': 10, 'R': 4, 'D': 4, 'M': 5};{'C': 19, 'A': 5};['C', 'R', 'R', 'R', 'C', 'C', 'C', 'C', 'C', 'R', 'D', 'D', 'D', 'C', 'C', 'C', 'D', 'M', 'M', 'M', 'M', 'M', 'C'];['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'A', 'A', 'A', 'C', 'C', 'C', 'A', 'C', 'A', 'C', 'C', 'C', 'C', 'C'];-1;0;-1;[];[];5;0;0;0;[3, 5, 9, 12, 21];[];1;0;0;0.30434782608695654;0.9583333333333334;0;0;0;0.125;0.0;[series];0.0;0;1.0897435897435896;85;78;48.0;0.9162387280869446;-9.2209177017;-8.4485619068;0.9230769230769231;1;[12];[13]
285;intro maranda LC HLD;2.0;The first up is from Heidi Latsky Dance, a partner that we've worked with at Lincoln Center for many years.;The first show is from Heidi Latsky Dance Company. Heidi latzky has worked with us at the Lincoln Center for many years.;0.391304347826087;{'C': 13, 'D': 5, 'R': 3, 'M': 2};{'C': 18, 'A': 6};['C', 'C', 'D', 'C', 'C', 'C', 'C', 'C', 'D', 'D', 'D', 'D', 'R', 'R', 'M', 'M', 'R', 'C', 'C', 'C', 'C', 'C', 'C'];['C', 'C', 'A', 'C', 'C', 'C', 'C', 'C', 'A', 'A', 'A', 'A', 'C', 'C', 'C', 'C', 'C', 'A', 'C', 'C', 'C', 'C', 'C', 'C'];0;0;0;[];[];2;0;0;0;[8, 10];[];1;0;0;0.2608695652173913;0.9583333333333334;0;0;0;0.16666666666666666;0.0;[];0.0;1;0.8888888888888888;88;99;32.0;1.2560947895393169;-9.58047437665;-12.033983945825;2.0;3;[7];[4, 3]
286;intro maranda LC HLD;1.0;We so respect her work.;We think her work is great.;0.6666666666666666;{'R': 1, 'D': 2, 'C': 3};{'C': 4, 'A': 3};['R', 'D', 'D', 'C', 'C', 'C'];['C', 'A', 'C', 'C', 'A', 'A', 'C'];0;0;0;[];[];1;0;0;0;[2];[];1;0;0;0.5;0.8571428571428571;1;0;0;0.2857142857142857;0.0;[];0.0;0;0.8636363636363636;19;22;19.0;0.9890305254937337;-7.3222570419499995;-7.24193573;0.6666666666666666;1;[2];[3]
287;intro maranda LC HLD;1.0;It is a piece called SOLO FLIGHT ADA 30.;The name of the first show we will see is SOLO FLIGHT ADA 30.;1.0;{'D': 5, 'C': 5};{'A': 10, 'C': 5};['D', 'D', 'D', 'D', 'D', 'C', 'C', 'C', 'C', 'C'];['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'C', 'C', 'C', 'C', 'C'];1;0;0;[];[];2;0;0;0;[3, 4];[];1;0;0;0.5;0.6666666666666666;1;0;0;0.6666666666666666;1.0;[];0.0;0;0.6666666666666666;32;48;31.0;0.6566077351227341;-13.070913314775;-8.5824627876;0.8;1;[4];[5]
288;intro maranda LC HLD;1.0;And it features 15 artists, disabled and nondisabled, who are sharing with us their experience in isolation.;There are 15 artists in this show, disabled and nondisabled, who share with us their experience in isolation.;0.4;{'D': 4, 'C': 15, 'R': 1};{'A': 5, 'C': 16};['D', 'D', 'D', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'D', 'R', 'C', 'C', 'C', 'C', 'C', 'C', 'C'];['A', 'A', 'C', 'C', 'A', 'A', 'A', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C'];1;1;0;[12];[13];6;0;0;0;[2, 4, 5, 9, 12, 16];[];0;0;0;0.2;0.9523809523809523;1;0;0;0.23809523809523808;1.0;[,];0.0;0;1.0;92;92;31.0;0.899230057069721;-10.159582853325;-9.135802269;1.0;1;[5];[5]
289;intro maranda LC HLD;1.0;Enjoy.;Enjoy.;0.0;{'C': 2};{'C': 2};['C', 'C'];['C', 'C'];0;0;0;[];[];0;0;0;0;[];[];0;0;0;0.0;1.0;0;0;0;0.0;;[];0.0;0;1.0;6;6;0.0;1.0;-8.87512564655;-8.87512564655;1.0;1;[1];[1]
290;intro maranda LC QT;5.0;SPEAKER:;"
";1.0;{'D': 2};{};['D', 'D'];[];0;0;0;[];[];0;0;0;0;[];[];0;1;0;0.0;0.0;0;0;0;0.0;0.0;[];0.0;0;;8;0;;0.0;-14.592737197849997;0.0;0.0;0;[1];[]
291;intro maranda LC QT;1.0;This next piece is part of Lincoln Center's ADA in the Arts Video Series.;The next piece is part of the ADA in the Arts Video Series from Lincoln Center.;0.25;{'R': 1, 'C': 6, 'M': 8, 'D': 1};{'C': 15, 'A': 2};['R', 'C', 'C', 'C', 'C', 'C', 'M', 'M', 'D', 'M', 'M', 'M', 'M', 'M', 'M', 'C'];['C', 'C', 'C', 'C', 'C', 'C', 'A', 'C', 'C', 'C', 'C', 'C', 'C', 'A', 'C', 'C', 'C'];0;0;0;[];[];0;0;0;0;[];[];0;0;0;0.0;0.9411764705882353;0;0;0;0.0;0.0;[Lincoln, Center, The];0.0;0;0.9375;60;64;37.0;0.9996310865611148;-11.5282073021;-11.5239543915;1.0;1;[6];[6]
292;intro maranda LC QT;1.0;It is in collaboration with Queens Theater and features Queens Theater for All Initiative.;This piece was created together with Queens Theater as part of the Queens Theater for All project.;0.6666666666666666;{'D': 7, 'C': 8};{'A': 10, 'C': 8};['D', 'D', 'D', 'D', 'C', 'C', 'C', 'D', 'D', 'C', 'C', 'C', 'C', 'D', 'C'];['A', 'A', 'A', 'A', 'A', 'C', 'C', 'C', 'A', 'A', 'A', 'A', 'C', 'C', 'C', 'C', 'A', 'C'];1;0;-1;[];[];2;0;1;0;[2, 3, 8];[];1;0;0;0.4;0.8333333333333334;1;0;0;0.5;1.0;[Queens, Theater];0.0;0;0.9390243902439024;77;82;43.0;0.7476275224233248;-13.1465096474;-9.828692436199999;0.7142857142857143;1;[5];[7]
293;intro maranda LC QT;2.0;"It is a virtual reading of ""Death Bites,"" written by Makena Metz, and it is performed, written and directed by a team of disabled artists.";"It is a virtual reading of ""Death Bites,"" written by Makena Metz. It was performed, written and directed by a team of disabled artists.";0.1290322580645161;{'C': 28, 'D': 2, 'R': 1};{'C': 29, 'A': 1};['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'D', 'D', 'C', 'R', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C'];['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'A', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C'];0;0;0;[];[];5;0;0;0;[4, 8, 19, 23, 29];[];0;0;0;0.06451612903225806;1.0333333333333334;0;0;0;0.0;0.0;"["", It, ,, written, by, a, of]";0.0;1;1.0178571428571428;114;112;7.0;1.031963448471613;-10.21424627305;-10.540728807474999;1.1428571428571428;3;[8];[7, 7]
294;intro maranda LC QT;1.0;We hope you enjoy it.;We hope you enjoy it.;0.0;{'C': 6};{'C': 6};['C', 'C', 'C', 'C', 'C', 'C'];['C', 'C', 'C', 'C', 'C', 'C'];0;0;0;[];[];1;0;0;0;[3];[];0;0;0;0.0;1.0;0;0;0;0.0;0.0;[];0.0;0;1.0;17;17;0.0;1.0;-8.027849197399998;-8.027849197399998;1.0;1;[2];[2]
295;intro rebeca for santi;2.0;Hi, I'm Rebecca Cokely, the director of the Disability Justice Initiative at the Center for American Progress.;Hi, I'm Rebecca Cokely. I am the director of the Disability Justice Initiative.;0.3809523809523809;{'C': 14, 'D': 7};{'C': 14, 'A': 3};['C', 'C', 'C', 'C', 'C', 'C', 'D', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'D', 'D', 'D', 'D', 'D', 'D', 'C'];['C', 'C', 'C', 'C', 'C', 'C', 'A', 'A', 'A', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C'];0;0;0;[];[];1;0;0;0;[8];[];1;0;0;0.2857142857142857;1.2352941176470589;0;0;0;0.17647058823529413;0.0;[the];0.0;1;1.4029850746268657;94;67;42.0;1.0;-11.7767858505;-11.7767858505;2.3333333333333335;3;[7];[2, 4]
296;intro rebeca for santi;6.0;"
";Soon we will hear Jackson Santi.;7.0;{};{'A': 7};[];['A', 'A', 'A', 'A', 'A', 'A', 'A'];-1;0;0;[];[];0;0;0;0;[];[];0;0;0;0.0;0.0;1;0;0;0.0;0.0;[];0.0;0;0.0;0;27;;;0.0;-11.6740269661;;0;[];[2]
297;intro rebeca for santi;1.0;Jackson Santi is a poet and spoken word artist who's based in Chicago and is just beginning his career.;Jackson is a young poet from Chicago who performs with words..;0.8095238095238095;{'C': 4, 'D': 15, 'R': 1, 'M': 1};{'C': 6, 'A': 6};['C', 'D', 'C', 'C', 'C', 'D', 'D', 'R', 'D', 'D', 'D', 'D', 'D', 'M', 'D', 'D', 'D', 'D', 'D', 'D', 'D'];['C', 'C', 'C', 'A', 'C', 'A', 'C', 'A', 'A', 'A', 'C', 'A'];1;0;1;[9, 10];[];3;0;0;0;[7, 11, 17];[];1;0;0;0.2857142857142857;1.75;1;0;0;0.25;0.0;[];0.0;0;1.6346153846153846;85;52;66.0;1.0431490358705617;-10.459980011;-10.9113180637;1.25;1;[5];[4]
298;intro rebeca for santi;1.0;But when you hear his poem, you will understand that he has a great future ahead of him.;When you hear his poem, you will understand why he will be famous.;0.5;{'D': 10, 'C': 10};{'C': 10, 'A': 5};['D', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'C'];['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'A', 'A', 'A', 'A', 'A', 'C'];1;0;0;[];[];2;0;0;0;[9, 15];[];1;0;0;0.45;1.3333333333333333;1;0;0;0.3333333333333333;0.0;[you];0.0;0;1.3148148148148149;71;54;32.0;1.0579057678349824;-7.578441977500001;-8.0172774792;1.3333333333333333;1;[4];[3]
299;intro rebeca for santi;1.0;"I present to you Jackson Santi performing his original work, ""Photosynthesis and Other Life Lessons"".";"Jackson Santi will perform ""Photosynthesis and Other Life Lessons"".";0.4736842105263158;{'D': 8, 'C': 10, 'R': 1};{'C': 11, 'A': 1};['D', 'D', 'D', 'D', 'C', 'C', 'R', 'D', 'D', 'D', 'D', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C'];['C', 'C', 'A', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C'];1;1;0;[6];[3];2;0;0;0;[1, 6];[];1;0;0;0.42105263157894735;1.5833333333333333;0;0;0;0.0;0.0;"[""]";0.0;0;1.4745762711864407;87;59;41.0;1.1220611443892399;-10.807954311349999;-12.1271855831;1.0;1;[3];[3]
300;intro ricki blind boys of alabam;2.0;Hello, I'm Ricky McKinnie, speaking for the Blind Boys of Alabama, and we want to let you know that singing brings us close;Hello, I am Ricky McKinnie from the Blind Boys of Alabama band. We want to tell you that singing brings us close to each other.;0.4814814814814815;{'C': 18, 'R': 1, 'D': 8};{'C': 19, 'A': 9};['C', 'C', 'C', 'R', 'C', 'C', 'D', 'D', 'D', 'C', 'C', 'C', 'C', 'C', 'D', 'D', 'C', 'C', 'C', 'D', 'D', 'D', 'C', 'C', 'C', 'C', 'C'];['C', 'C', 'C', 'C', 'C', 'C', 'A', 'C', 'C', 'C', 'C', 'C', 'A', 'A', 'C', 'C', 'C', 'A', 'A', 'C', 'C', 'C', 'C', 'C', 'A', 'A', 'A', 'A'];0;0;0;[];[];4;1;0;0;[7, 19, 21, 23, 24];[];1;0;0;0.2962962962962963;0.9642857142857143;0;0;0;0.14285714285714285;;[];0.0;1;0.9805825242718447;101;103;40.0;0.9990838744388555;-10.5644512177;-10.554772853900001;0.9090909090909091;3;[5];[5, 6]
301;jean ryan;2.0;Hello, everyone, and welcome to the first-ever Disability Unite Festival, the intersection of everything about us with us.;Hello, everyone. Welcome to the first Disability Unite Festival. The best example of everything about us with us.;0.375;{'C': 17, 'D': 7};{'C': 17, 'A': 5};['C', 'C', 'C', 'D', 'D', 'C', 'C', 'C', 'C', 'D', 'D', 'C', 'C', 'C', 'D', 'D', 'D', 'C', 'C', 'C', 'C', 'C', 'C', 'C'];['C', 'C', 'C', 'A', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'A', 'A', 'A', 'A', 'C', 'C', 'C', 'C', 'C', 'C', 'C'];0;0;0;[];[];3;0;0;0;[5, 9, 18];[];1;0;0;0.2916666666666667;1.0909090909090908;0;0;0;0.18181818181818182;0.0;[us];0.0;1;1.09375;105;96;23.0;0.988263055437264;-8.493486166025;-8.39379858975;3.375;3;[9];[1, 3, 4]
302;jean ryan;2.0;The Disability Unite Festival began as a project of the Disability Community Consortium Project Access for All and the New York City Mayor's Office for People With Disabilities on the occasion of the 30th anniversary of the Americans with Disabilities Act.;The Disability Unite Festival started as a project of the Disability Community Consortium Project Access for All and the New York Mayor's Office for People With Disabilities. It started to celebrate 30 years of the Americans with Disabilities Act;0.2325581395348837;{'C': 32, 'R': 3, 'D': 8};{'C': 34, 'A': 7};['C', 'C', 'C', 'C', 'R', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'R', 'R', 'C', 'C', 'C', 'C', 'C', 'C', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'C', 'C', 'C', 'C', 'C', 'C', 'D'];['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'C', 'C', 'C', 'C', 'C', 'C'];-1;0;0;[];[];3;0;0;0;[4, 7, 34];[];1;0;0;0.20930232558139536;1.048780487804878;0;0;0;0.17073170731707318;0.0;[The, Disability, project, The, for, of, The, With, Disabilities];0.0;1;1.0384615384615385;216;208;43.0;0.9882798488900363;-12.068381309500001;-11.9269380569;1.375;3;[11];[10, 6]
303;jean ryan;2.0;As a community consortium, Project Access for All is made up of many different people and many organizations that all came together to make this possible.;Project Access for All is made of many different people and many organizations. All these people and organizations came together to make this festival possible..;0.5;{'D': 9, 'C': 19};{'C': 19, 'A': 8};['D', 'D', 'D', 'D', 'D', 'C', 'C', 'C', 'C', 'C', 'C', 'D', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'D', 'D', 'C', 'C', 'C', 'C', 'C', 'C', 'D'];['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'A', 'A', 'A', 'A', 'A', 'A', 'C', 'C', 'C', 'C', 'C', 'A', 'C', 'A'];0;1;0;[10];[22];4;1;0;0;[2, 14, 18, 21, 26];[];1;0;0;0.25;1.037037037037037;1;0;0;0.2222222222222222;;[many];0.0;1;0.9416058394160584;129;137;70.0;1.0011608825141838;-8.4134745598;-8.4232416153;1.25;3;[5];[4, 4]
304;jean ryan;5.0;We thank them.;"
";1.0;{'D': 4};{};['D', 'D', 'D', 'D'];[];1;0;0;[];[];0;0;0;0;[];[];0;1;0;0.0;0.0;0;0;0;0.0;0.0;[];0.0;0;;12;0;;0.0;-7.82817673685;0.0;0.0;0;[1];[]
305;jean ryan;1.0;This is truly a festival for our community by our community.;This is a festival for our community and we are the ones who did it.;0.75;{'C': 8, 'D': 4};{'C': 8, 'A': 8};['C', 'C', 'D', 'C', 'C', 'C', 'C', 'C', 'D', 'D', 'D', 'C'];['C', 'C', 'C', 'C', 'C', 'C', 'C', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'C'];-1;0;0;[];[];3;0;0;0;[4, 7, 10];[];1;0;0;0.25;0.75;1;0;0;0.5;1.0;[];0.0;0;0.9259259259259259;50;54;31.0;0.7695669656191203;-9.0222101212;-6.94319486615;1.0;1;[4];[4]
306;jean ryan;1.0;Of course, none of this could have happened without the leadership of New York City's Commissioner, Victor Calise, from whom you just heard.;Of course, we could not do it without the leadership of Victor Calise New York City's Commissioner.;0.5357142857142857;{'C': 9, 'D': 12, 'M': 7};{'C': 16, 'A': 4};['C', 'C', 'C', 'D', 'D', 'D', 'C', 'D', 'D', 'C', 'C', 'C', 'C', 'M', 'M', 'M', 'M', 'M', 'D', 'M', 'M', 'D', 'D', 'D', 'D', 'D', 'D', 'C'];['C', 'C', 'C', 'A', 'C', 'A', 'A', 'A', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C'];0;0;0;[];[];1;1;0;0;[8, 11];[];1;0;0;0.39285714285714285;1.4;0;0;0;0.15;0.0;[Of, Victor, Calise];0.0;0;1.4216867469879517;118;83;73.0;1.0588638796146665;-9.857504844625002;-10.4377558231;1.0;1;[7];[7]
307;jean ryan;1.0;"The team he put together is so incredible.
";He has a great team.;0.8888888888888888;{'D': 7, 'C': 2};{'A': 4, 'C': 2};['D', 'C', 'D', 'D', 'D', 'D', 'D', 'D', 'C'];['A', 'A', 'A', 'A', 'C', 'C'];0;0;0;[];[];2;0;0;0;[3, 7];[];1;0;0;0.6666666666666666;1.5;1;0;0;0.6666666666666666;0.0;[];0.0;0;2.1875;35;16;31.0;0.9134280894548935;-8.0530700684;-7.3559004068250005;1.5;1;[3];[2]
308;jean ryan;2.0;They are seeing New York City through the coronavirus pandemic, and with weekly phone calls hosted by Jonathan Novick, we've had outstanding communication.;They are helping everybody now with coronavius pandemic (when so many people are sick with coronavirus). We had a call with Jonathan Novick every week, we had good communication.;0.925925925925926;{'C': 4, 'R': 4, 'D': 13, 'M': 6};{'C': 15, 'A': 19};['C', 'C', 'R', 'D', 'D', 'D', 'D', 'D', 'M', 'M', 'D', 'D', 'D', 'R', 'D', 'R', 'D', 'D', 'C', 'C', 'M', 'M', 'D', 'R', 'D', 'M', 'M'];['C', 'C', 'C', 'A', 'A', 'A', 'A', 'C', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'C', 'A', 'A', 'A', 'C', 'A', 'C', 'A', 'C', 'C', 'A', 'C', 'C', 'C', 'C', 'A', 'C', 'C'];1;2;0;[23];[20, 30];6;0;0;1;[10, 13, 14, 15, 16, 20];[];1;0;0;0.5925925925925926;0.7941176470588235;0;0;1;0.14705882352941177;1.0;[pandemic];0.0;1;0.8866666666666667;133;150;97.0;0.8473709957982074;-10.9890656471;-9.311815500275;1.5555555555555556;3;[7];[4, 5]
309;jean ryan;1.0;And we, as the disability community, found ourselves getting to know each other even better and working together as a community.;And so we, the disability community, are getting to know each other even better we are working together (as a community).;0.3333333333333333;{'R': 1, 'C': 19, 'D': 4};{'C': 20, 'A': 6};['R', 'C', 'C', 'D', 'C', 'C', 'C', 'C', 'D', 'D', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'D', 'C', 'C', 'C', 'C', 'C', 'C'];['C', 'A', 'C', 'C', 'C', 'C', 'C', 'C', 'A', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'A', 'A', 'C', 'C', 'A', 'C', 'C', 'C', 'A', 'C'];0;0;0;[];[];8;1;0;0;[5, 6, 8, 9, 12, 16, 18, 19, 22];[];0;0;0;0.08333333333333333;0.9230769230769231;0;0;1;0.07692307692307693;;[,, community];1.0;0;1.0693069306930694;108;101;26.0;0.9032362483721009;-8.248546600325;-7.4503862858000005;1.2;1;[6];[5]
310;jean ryan;2.0;We are also able to see the national network of Mayor's Offices for People With Disabilities in action, with each city helping the other during these difficult times.;We can also see how Mayor's Offices for People With Disabilities all over the country are working together. Cities are helping each other in these difficult times.;0.5483870967741935;{'R': 2, 'D': 14, 'C': 15};{'C': 17, 'A': 13};['R', 'D', 'C', 'D', 'D', 'C', 'D', 'D', 'D', 'D', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'D', 'D', 'D', 'D', 'D', 'R', 'C', 'D', 'C', 'D', 'C', 'C', 'C', 'C'];['C', 'A', 'C', 'C', 'A', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'C', 'A', 'C', 'A', 'C', 'A', 'C', 'C', 'C', 'C'];0;0;0;[];[];9;0;0;0;[5, 7, 8, 11, 18, 19, 22, 23, 29];[];1;0;0;0.45161290322580644;1.0333333333333334;1;0;0;0.26666666666666666;;[];0.0;1;1.0145985401459854;139;137;79.0;0.9590769164305948;-9.10431671145;-8.731739997824999;1.8;3;[9];[7, 3]
311;jean ryan;1.0;This is the positive outcome of this crisis.;This is the good thing about this crisis.;0.3333333333333333;{'C': 6, 'R': 3};{'C': 9};['C', 'C', 'C', 'R', 'R', 'R', 'C', 'C', 'C'];['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C'];0;0;0;[];[];1;1;0;0;[3, 4];[];1;0;0;0.3333333333333333;1.0;0;0;0;0.0;0.0;[This];0.0;0;1.088235294117647;37;34;16.0;0.6967775134906934;-9.7361307144;-6.7839169502;1.0;1;[4];[4]
312;jean ryan;1.0;We have seen rapid growth of community and partnership from disability groups from across the country and even around the world.;We see our community growing and we are working together with disability groups from many states and even from other countries.;0.7272727272727273;{'C': 6, 'D': 11, 'R': 3, 'M': 2};{'C': 11, 'A': 11};['C', 'D', 'R', 'D', 'D', 'D', 'C', 'D', 'D', 'D', 'C', 'C', 'C', 'D', 'D', 'R', 'M', 'M', 'R', 'D', 'D', 'C'];['C', 'C', 'A', 'C', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'C', 'C', 'C', 'A', 'A', 'C', 'C', 'C', 'A', 'C', 'C'];0;1;0;[2];[1];7;1;0;0;[2, 3, 4, 6, 8, 10, 15, 18];[];1;0;0;0.5909090909090909;1.0;1;0;0;0.4090909090909091;;[];0.0;0;1.0093457943925233;108;107;75.0;0.9709026469515224;-9.195199012749999;-8.927643060725;0.8333333333333334;1;[5];[6]
313;jean ryan;2.0;Now, not only is this the 30th anniversary of the ADA, but also the 50th anniversary of Disabled in Action.;Now, it is 30 years for the ADA. It is also 50 years for Disabled in Action (DIA).;0.7391304347826086;{'C': 9, 'D': 14};{'C': 9, 'A': 14};['C', 'C', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'C', 'C', 'D', 'D', 'C', 'D', 'D', 'D', 'D', 'C', 'C', 'C', 'C'];['C', 'C', 'A', 'A', 'A', 'A', 'A', 'C', 'C', 'A', 'A', 'A', 'C', 'A', 'A', 'A', 'C', 'C', 'C', 'A', 'A', 'A', 'C'];-1;0;0;[];[];1;0;0;0;[7];[];1;0;0;0.6086956521739131;1.0;1;0;1;0.4782608695652174;0.0;[];0.0;1;1.353846153846154;88;65;56.0;0.7121915121709561;-12.2063150406;-8.6932339668;1.25;3;[5];[4, 4]
314;jean ryan;1.0;And we are very honored to have their president, Jean Ryan, here to do the virtual ribbon cutting and start off the first Disability Unite Festival.;It is a big honor to have the president of DIA, Jean Ryan, here with us today to open the festival, to start the first Disability Unite Festival.;0.5862068965517241;{'D': 11, 'R': 3, 'C': 15};{'A': 14, 'C': 18};['D', 'D', 'R', 'D', 'R', 'C', 'C', 'D', 'C', 'C', 'C', 'C', 'C', 'C', 'D', 'D', 'D', 'D', 'R', 'D', 'D', 'C', 'D', 'C', 'C', 'C', 'C', 'C', 'C'];['A', 'C', 'A', 'A', 'C', 'C', 'C', 'A', 'C', 'A', 'A', 'C', 'C', 'C', 'C', 'C', 'A', 'A', 'C', 'A', 'A', 'A', 'A', 'A', 'A', 'C', 'C', 'C', 'C', 'C', 'C', 'C'];0;0;0;[];[];3;1;0;0;[8, 18, 21, 24];[];1;0;0;0.41379310344827586;0.90625;1;0;0;0.375;1.0;[,];0.0;0;1.0423728813559323;123;118;57.0;0.9617930958942881;-11.2087278366;-10.780477047;1.25;1;[5];[4]
